"","x"
"641","ENSMUSG00000022964"
"642","ENSMUSG00000020484"
"643","ENSMUSG00000041798"
"644","ENSMUSG00000108436"
"645","ENSMUSG00000033114"
"646","ENSMUSG00000032724"
"647","ENSMUSG00000112395"
"648","ENSMUSG00000024401"
"649","ENSMUSG00000032578"
"650","ENSMUSG00000002578"
"651","ENSMUSG00000029627"
"652","ENSMUSG00000087606"
"653","ENSMUSG00000047371"
"654","ENSMUSG00000033618"
"655","ENSMUSG00000105703"
"656","ENSMUSG00000049521"
"657","ENSMUSG00000066278"
"658","ENSMUSG00000048787"
"659","ENSMUSG00000109093"
"660","ENSMUSG00000020919"
"661","ENSMUSG00000083270"
"662","ENSMUSG00000026628"
"663","ENSMUSG00000020037"
"664","ENSMUSG00000059810"
"665","ENSMUSG00000051124"
"666","ENSMUSG00000024190"
"667","ENSMUSG00000038594"
"668","ENSMUSG00000068747"
"669","ENSMUSG00000040177"
"670","ENSMUSG00000087695"
"671","ENSMUSG00000034343"
"672","ENSMUSG00000022651"
"673","ENSMUSG00000021037"
"674","ENSMUSG00000028893"
"675","ENSMUSG00000070544"
"676","ENSMUSG00000006782"
"677","ENSMUSG00000037266"
"678","ENSMUSG00000035451"
"679","ENSMUSG00000096979"
"680","ENSMUSG00000017929"
"681","ENSMUSG00000098134"
"682","ENSMUSG00000027883"
"683","ENSMUSG00000026819"
"684","ENSMUSG00000070729"
"685","ENSMUSG00000110537"
"686","ENSMUSG00000021018"
"687","ENSMUSG00000032109"
"688","ENSMUSG00000029708"
"689","ENSMUSG00000010601"
"690","ENSMUSG00000051495"
"691","ENSMUSG00000100959"
"692","ENSMUSG00000089809"
"693","ENSMUSG00000042444"
"694","ENSMUSG00000046794"
"695","ENSMUSG00000110720"
"696","ENSMUSG00000110386"
"697","ENSMUSG00000105987"
"698","ENSMUSG00000019312"
"699","ENSMUSG00000108825"
"700","ENSMUSG00000030945"
"701","ENSMUSG00000097141"
"702","ENSMUSG00000024697"
"703","ENSMUSG00000002748"
"704","ENSMUSG00000005374"
"705","ENSMUSG00000024966"
"706","ENSMUSG00000044309"
"707","ENSMUSG00000045314"
"708","ENSMUSG00000042745"
"709","ENSMUSG00000024097"
"710","ENSMUSG00000034333"
"711","ENSMUSG00000018068"
"712","ENSMUSG00000104253"
"713","ENSMUSG00000029145"
"714","ENSMUSG00000027340"
"715","ENSMUSG00000022346"
"716","ENSMUSG00000054942"
"717","ENSMUSG00000055866"
"718","ENSMUSG00000035021"
"719","ENSMUSG00000108185"
"720","ENSMUSG00000041939"
"721","ENSMUSG00000038374"
"722","ENSMUSG00000025229"
"723","ENSMUSG00000079036"
"724","ENSMUSG00000079184"
"725","ENSMUSG00000107605"
"726","ENSMUSG00000029190"
"727","ENSMUSG00000110251"
"728","ENSMUSG00000100009"
"729","ENSMUSG00000026489"
"730","ENSMUSG00000099891"
"731","ENSMUSG00000038085"
"732","ENSMUSG00000080205"
"733","ENSMUSG00000109864"
"734","ENSMUSG00000000982"
"735","ENSMUSG00000037523"
"736","ENSMUSG00000082503"
"737","ENSMUSG00000082607"
"738","ENSMUSG00000022462"
"739","ENSMUSG00000022512"
"740","ENSMUSG00000024070"
"741","ENSMUSG00000040613"
"742","ENSMUSG00000002658"
"743","ENSMUSG00000026482"
"744","ENSMUSG00000046722"
"745","ENSMUSG00000030087"
"746","ENSMUSG00000071645"
"747","ENSMUSG00000034617"
"748","ENSMUSG00000062944"
"749","ENSMUSG00000009585"
"750","ENSMUSG00000031381"
"751","ENSMUSG00000054715"
"752","ENSMUSG00000041124"
"753","ENSMUSG00000106499"
"754","ENSMUSG00000079355"
"755","ENSMUSG00000015745"
"756","ENSMUSG00000084331"
"757","ENSMUSG00000030551"
"758","ENSMUSG00000048600"
"759","ENSMUSG00000111942"
"760","ENSMUSG00000046223"
"761","ENSMUSG00000021025"
"762","ENSMUSG00000021944"
"763","ENSMUSG00000006378"
"764","ENSMUSG00000041264"
"765","ENSMUSG00000049553"
"766","ENSMUSG00000030528"
"767","ENSMUSG00000025856"
"768","ENSMUSG00000053286"
"769","ENSMUSG00000041278"
"770","ENSMUSG00000009293"
"771","ENSMUSG00000029524"
"772","ENSMUSG00000111465"
"773","ENSMUSG00000000811"
"774","ENSMUSG00000055322"
"775","ENSMUSG00000029436"
"776","ENSMUSG00000022388"
"777","ENSMUSG00000004951"
"778","ENSMUSG00000032786"
"779","ENSMUSG00000112351"
"780","ENSMUSG00000048217"
"781","ENSMUSG00000028820"
"782","ENSMUSG00000027498"
"783","ENSMUSG00000018459"
"784","ENSMUSG00000001751"
"785","ENSMUSG00000038751"
"786","ENSMUSG00000052229"
"787","ENSMUSG00000049550"
"788","ENSMUSG00000047648"
"789","ENSMUSG00000034903"
"790","ENSMUSG00000082838"
"791","ENSMUSG00000028261"
"792","ENSMUSG00000062480"
"793","ENSMUSG00000005225"
"794","ENSMUSG00000037876"
"795","ENSMUSG00000103260"
"796","ENSMUSG00000112793"
"797","ENSMUSG00000019891"
"798","ENSMUSG00000028042"
"799","ENSMUSG00000112006"
"800","ENSMUSG00000006403"
"801","ENSMUSG00000100094"
"802","ENSMUSG00000071716"
"803","ENSMUSG00000047604"
"804","ENSMUSG00000026211"
"805","ENSMUSG00000051076"
"806","ENSMUSG00000057425"
"807","ENSMUSG00000024042"
"808","ENSMUSG00000105024"
"809","ENSMUSG00000094103"
"810","ENSMUSG00000054051"
"811","ENSMUSG00000071722"
"812","ENSMUSG00000031594"
"813","ENSMUSG00000042417"
"814","ENSMUSG00000031349"
"815","ENSMUSG00000031844"
"816","ENSMUSG00000029422"
"817","ENSMUSG00000037759"
"818","ENSMUSG00000046949"
"819","ENSMUSG00000052748"
"820","ENSMUSG00000019906"
"821","ENSMUSG00000041396"
"822","ENSMUSG00000027952"
"823","ENSMUSG00000032637"
"824","ENSMUSG00000045193"
"825","ENSMUSG00000094530"
"826","ENSMUSG00000039349"
"827","ENSMUSG00000042289"
"828","ENSMUSG00000011179"
"829","ENSMUSG00000108438"
"830","ENSMUSG00000057137"
"831","ENSMUSG00000004038"
"832","ENSMUSG00000041037"
"833","ENSMUSG00000095595"
"834","ENSMUSG00000080763"
"835","ENSMUSG00000051391"
"836","ENSMUSG00000025616"
"837","ENSMUSG00000020260"
"838","ENSMUSG00000039270"
"839","ENSMUSG00000016257"
"840","ENSMUSG00000005107"
"841","ENSMUSG00000083859"
"842","ENSMUSG00000041471"
"843","ENSMUSG00000035811"
"844","ENSMUSG00000027983"
"845","ENSMUSG00000039157"
"846","ENSMUSG00000034429"
"847","ENSMUSG00000033720"
"848","ENSMUSG00000038192"
"849","ENSMUSG00000074825"
"850","ENSMUSG00000024235"
"851","ENSMUSG00000054920"
"852","ENSMUSG00000062960"
"853","ENSMUSG00000066440"
"854","ENSMUSG00000068874"
"855","ENSMUSG00000025757"
"856","ENSMUSG00000023272"
"857","ENSMUSG00000028443"
"858","ENSMUSG00000062040"
"859","ENSMUSG00000017950"
"860","ENSMUSG00000056501"
"861","ENSMUSG00000026389"
"862","ENSMUSG00000027173"
"863","ENSMUSG00000003153"
"864","ENSMUSG00000005262"
"865","ENSMUSG00000041075"
"866","ENSMUSG00000075040"
"867","ENSMUSG00000028716"
"868","ENSMUSG00000026999"
"869","ENSMUSG00000026135"
"870","ENSMUSG00000040093"
"871","ENSMUSG00000079065"
"872","ENSMUSG00000032501"
"873","ENSMUSG00000092274"
