"","x"
"641","ENSMUSG00000083859"
"642","ENSMUSG00000104882"
"643","ENSMUSG00000032078"
"644","ENSMUSG00000020037"
"645","ENSMUSG00000002658"
"646","ENSMUSG00000053168"
"647","ENSMUSG00000021572"
"648","ENSMUSG00000032425"
"649","ENSMUSG00000022477"
"650","ENSMUSG00000040127"
"651","ENSMUSG00000025047"
"652","ENSMUSG00000005483"
"653","ENSMUSG00000028706"
"654","ENSMUSG00000005124"
"655","ENSMUSG00000026939"
"656","ENSMUSG00000073436"
"657","ENSMUSG00000081756"
"658","ENSMUSG00000029145"
"659","ENSMUSG00000030499"
"660","ENSMUSG00000047109"
"661","ENSMUSG00000023070"
"662","ENSMUSG00000039703"
"663","ENSMUSG00000041698"
"664","ENSMUSG00000058486"
"665","ENSMUSG00000095562"
"666","ENSMUSG00000018459"
"667","ENSMUSG00000021178"
"668","ENSMUSG00000029708"
"669","ENSMUSG00000035772"
"670","ENSMUSG00000105703"
"671","ENSMUSG00000028630"
"672","ENSMUSG00000062040"
"673","ENSMUSG00000055322"
"674","ENSMUSG00000005625"
"675","ENSMUSG00000090264"
"676","ENSMUSG00000070729"
"677","ENSMUSG00000026135"
"678","ENSMUSG00000039217"
"679","ENSMUSG00000073633"
"680","ENSMUSG00000027858"
"681","ENSMUSG00000021990"
"682","ENSMUSG00000029153"
"683","ENSMUSG00000054659"
"684","ENSMUSG00000049246"
"685","ENSMUSG00000022025"
"686","ENSMUSG00000057425"
"687","ENSMUSG00000054008"
"688","ENSMUSG00000075585"
"689","ENSMUSG00000025793"
"690","ENSMUSG00000040270"
"691","ENSMUSG00000045930"
"692","ENSMUSG00000046341"
"693","ENSMUSG00000051359"
"694","ENSMUSG00000082838"
"695","ENSMUSG00000079563"
"696","ENSMUSG00000024697"
"697","ENSMUSG00000046785"
"698","ENSMUSG00000040363"
"699","ENSMUSG00000032310"
"700","ENSMUSG00000025279"
"701","ENSMUSG00000003477"
"702","ENSMUSG00000032279"
"703","ENSMUSG00000031422"
"704","ENSMUSG00000028024"
"705","ENSMUSG00000063972"
"706","ENSMUSG00000029311"
"707","ENSMUSG00000041044"
"708","ENSMUSG00000028893"
"709","ENSMUSG00000032883"
"710","ENSMUSG00000021539"
"711","ENSMUSG00000046949"
"712","ENSMUSG00000028851"
"713","ENSMUSG00000099342"
"714","ENSMUSG00000058873"
"715","ENSMUSG00000021948"
"716","ENSMUSG00000018572"
"717","ENSMUSG00000033618"
"718","ENSMUSG00000100009"
"719","ENSMUSG00000036352"
"720","ENSMUSG00000096592"
"721","ENSMUSG00000094388"
"722","ENSMUSG00000035504"
"723","ENSMUSG00000023122"
"724","ENSMUSG00000024097"
"725","ENSMUSG00000007850"
"726","ENSMUSG00000028766"
"727","ENSMUSG00000058997"
"728","ENSMUSG00000107092"
"729","ENSMUSG00000041298"
"730","ENSMUSG00000006378"
"731","ENSMUSG00000048109"
"732","ENSMUSG00000005262"
"733","ENSMUSG00000050592"
"734","ENSMUSG00000015749"
"735","ENSMUSG00000035875"
"736","ENSMUSG00000054757"
"737","ENSMUSG00000022858"
"738","ENSMUSG00000038323"
"739","ENSMUSG00000045374"
"740","ENSMUSG00000080775"
"741","ENSMUSG00000058254"
"742","ENSMUSG00000038374"
"743","ENSMUSG00000021877"
"744","ENSMUSG00000028536"
"745","ENSMUSG00000042444"
"746","ENSMUSG00000044122"
"747","ENSMUSG00000041731"
"748","ENSMUSG00000039220"
"749","ENSMUSG00000024975"
"750","ENSMUSG00000024757"
"751","ENSMUSG00000039157"
"752","ENSMUSG00000108436"
"753","ENSMUSG00000028988"
"754","ENSMUSG00000030551"
"755","ENSMUSG00000024254"
"756","ENSMUSG00000046743"
"757","ENSMUSG00000036986"
"758","ENSMUSG00000024070"
"759","ENSMUSG00000104651"
"760","ENSMUSG00000036931"
"761","ENSMUSG00000027680"
"762","ENSMUSG00000062944"
"763","ENSMUSG00000099032"
"764","ENSMUSG00000041560"
"765","ENSMUSG00000025616"
"766","ENSMUSG00000044309"
"767","ENSMUSG00000024521"
"768","ENSMUSG00000040264"
"769","ENSMUSG00000024594"
