"","x"
"874","ENSMUSG00000041538"
"875","ENSMUSG00000110504"
"876","ENSMUSG00000015120"
"877","ENSMUSG00000020262"
"878","ENSMUSG00000037106"
"879","ENSMUSG00000004266"
"880","ENSMUSG00000103696"
"881","ENSMUSG00000027298"
"882","ENSMUSG00000001741"
"883","ENSMUSG00000109857"
"884","ENSMUSG00000033860"
"885","ENSMUSG00000024936"
"886","ENSMUSG00000055805"
"887","ENSMUSG00000020130"
"888","ENSMUSG00000022346"
"889","ENSMUSG00000112071"
"890","ENSMUSG00000072640"
"891","ENSMUSG00000069255"
"892","ENSMUSG00000052459"
"893","ENSMUSG00000003848"
"894","ENSMUSG00000063193"
"895","ENSMUSG00000008859"
"896","ENSMUSG00000022018"
"897","ENSMUSG00000007041"
"898","ENSMUSG00000108260"
"899","ENSMUSG00000018547"
"900","ENSMUSG00000029575"
"901","ENSMUSG00000051124"
"902","ENSMUSG00000019132"
"903","ENSMUSG00000052889"
"904","ENSMUSG00000006356"
"905","ENSMUSG00000018199"
"906","ENSMUSG00000033540"
"907","ENSMUSG00000029204"
"908","ENSMUSG00000016559"
"909","ENSMUSG00000046722"
"910","ENSMUSG00000006301"
"911","ENSMUSG00000036781"
"912","ENSMUSG00000028861"
"913","ENSMUSG00000034040"
"914","ENSMUSG00000041483"
"915","ENSMUSG00000026107"
"916","ENSMUSG00000030822"
"917","ENSMUSG00000107136"
"918","ENSMUSG00000034037"
"919","ENSMUSG00000082718"
"920","ENSMUSG00000104291"
"921","ENSMUSG00000024068"
"922","ENSMUSG00000020715"
"923","ENSMUSG00000030166"
"924","ENSMUSG00000110127"
"925","ENSMUSG00000110588"
"926","ENSMUSG00000068699"
"927","ENSMUSG00000051890"
"928","ENSMUSG00000033737"
"929","ENSMUSG00000053977"
"930","ENSMUSG00000026728"
"931","ENSMUSG00000097379"
"932","ENSMUSG00000033029"
"933","ENSMUSG00000104576"
"934","ENSMUSG00000040345"
"935","ENSMUSG00000022686"
"936","ENSMUSG00000026773"
"937","ENSMUSG00000105374"
"938","ENSMUSG00000037679"
"939","ENSMUSG00000106749"
"940","ENSMUSG00000097715"
"941","ENSMUSG00000050668"
"942","ENSMUSG00000073902"
"943","ENSMUSG00000055200"
"944","ENSMUSG00000108633"
"945","ENSMUSG00000038949"
"946","ENSMUSG00000055491"
"947","ENSMUSG00000018572"
"948","ENSMUSG00000041747"
"949","ENSMUSG00000066595"
"950","ENSMUSG00000060301"
"951","ENSMUSG00000049872"
"952","ENSMUSG00000037754"
"953","ENSMUSG00000051510"
"954","ENSMUSG00000026821"
"955","ENSMUSG00000044221"
"956","ENSMUSG00000025572"
"957","ENSMUSG00000106837"
"958","ENSMUSG00000081046"
"959","ENSMUSG00000032381"
"960","ENSMUSG00000073491"
"961","ENSMUSG00000024811"
"962","ENSMUSG00000025930"
"963","ENSMUSG00000045519"
"964","ENSMUSG00000074794"
"965","ENSMUSG00000029321"
"966","ENSMUSG00000028211"
"967","ENSMUSG00000030256"
"968","ENSMUSG00000041773"
"969","ENSMUSG00000071637"
"970","ENSMUSG00000042607"
"971","ENSMUSG00000022357"
"972","ENSMUSG00000021025"
"973","ENSMUSG00000000489"
"974","ENSMUSG00000007659"
"975","ENSMUSG00000002289"
"976","ENSMUSG00000034640"
"977","ENSMUSG00000034858"
"978","ENSMUSG00000030087"
"979","ENSMUSG00000002871"
"980","ENSMUSG00000086765"
"981","ENSMUSG00000017144"
"982","ENSMUSG00000023022"
"983","ENSMUSG00000031910"
"984","ENSMUSG00000045092"
"985","ENSMUSG00000108268"
"986","ENSMUSG00000054364"
"987","ENSMUSG00000044471"
"988","ENSMUSG00000084292"
"989","ENSMUSG00000043099"
"990","ENSMUSG00000027313"
"991","ENSMUSG00000030317"
"992","ENSMUSG00000060548"
"993","ENSMUSG00000041445"
"994","ENSMUSG00000073375"
"995","ENSMUSG00000106110"
"996","ENSMUSG00000086801"
"997","ENSMUSG00000022579"
"998","ENSMUSG00000108126"
"999","ENSMUSG00000036412"
"1000","ENSMUSG00000055866"
"1001","ENSMUSG00000022449"
"1002","ENSMUSG00000021822"
"1003","ENSMUSG00000083796"
"1004","ENSMUSG00000074170"
"1005","ENSMUSG00000022114"
"1006","ENSMUSG00000047731"
"1007","ENSMUSG00000103220"
"1008","ENSMUSG00000037053"
"1009","ENSMUSG00000086938"
"1010","ENSMUSG00000037762"
"1011","ENSMUSG00000039081"
"1012","ENSMUSG00000024663"
"1013","ENSMUSG00000032942"
"1014","ENSMUSG00000019997"
"1015","ENSMUSG00000081053"
"1016","ENSMUSG00000059824"
"1017","ENSMUSG00000048490"
"1018","ENSMUSG00000005681"
"1019","ENSMUSG00000101397"
"1020","ENSMUSG00000031431"
"1021","ENSMUSG00000035172"
"1022","ENSMUSG00000064294"
"1023","ENSMUSG00000014778"
"1024","ENSMUSG00000045534"
"1025","ENSMUSG00000030359"
"1026","ENSMUSG00000027845"
"1027","ENSMUSG00000110237"
"1028","ENSMUSG00000030096"
"1029","ENSMUSG00000031442"
"1030","ENSMUSG00000043017"
"1031","ENSMUSG00000073834"
"1032","ENSMUSG00000096688"
"1033","ENSMUSG00000078683"
"1034","ENSMUSG00000079012"
"1035","ENSMUSG00000078674"
"1036","ENSMUSG00000078675"
"1037","ENSMUSG00000042918"
"1038","ENSMUSG00000096674"
"1039","ENSMUSG00000031880"
"1040","ENSMUSG00000078686"
"1041","ENSMUSG00000042807"
"1042","ENSMUSG00000078680"
"1043","ENSMUSG00000022868"
"1044","ENSMUSG00000048537"
"1045","ENSMUSG00000110439"
"1046","ENSMUSG00000072849"
"1047","ENSMUSG00000078673"
"1048","ENSMUSG00000094793"
"1049","ENSMUSG00000078688"
"1050","ENSMUSG00000089873"
"1051","ENSMUSG00000079015"
"1052","ENSMUSG00000058207"
"1053","ENSMUSG00000078687"
"1054","ENSMUSG00000073842"
"1055","ENSMUSG00000073830"
"1056","ENSMUSG00000021922"
"1057","ENSMUSG00000033669"
"1058","ENSMUSG00000030895"
"1059","ENSMUSG00000085091"
"1060","ENSMUSG00000025856"
"1061","ENSMUSG00000038224"
"1062","ENSMUSG00000082363"
"1063","ENSMUSG00000040564"
"1064","ENSMUSG00000087589"
"1065","ENSMUSG00000061589"
"1066","ENSMUSG00000089762"
"1067","ENSMUSG00000106867"
"1068","ENSMUSG00000025511"
"1069","ENSMUSG00000026405"
"1070","ENSMUSG00000074001"
"1071","ENSMUSG00000027075"
"1072","ENSMUSG00000066366"
"1073","ENSMUSG00000020051"
"1074","ENSMUSG00000028356"
"1075","ENSMUSG00000071177"
"1076","ENSMUSG00000100354"
"1077","ENSMUSG00000056035"
"1078","ENSMUSG00000028307"
"1079","ENSMUSG00000030382"
"1080","ENSMUSG00000039349"
"1081","ENSMUSG00000090555"
"1082","ENSMUSG00000030131"
"1083","ENSMUSG00000110060"
"1084","ENSMUSG00000066153"
"1085","ENSMUSG00000027314"
"1086","ENSMUSG00000062181"
"1087","ENSMUSG00000022347"
"1088","ENSMUSG00000022149"
"1089","ENSMUSG00000069922"
"1090","ENSMUSG00000071178"
"1091","ENSMUSG00000035031"
"1092","ENSMUSG00000054203"
"1093","ENSMUSG00000036144"
"1094","ENSMUSG00000062115"
"1095","ENSMUSG00000041040"
"1096","ENSMUSG00000029368"
"1097","ENSMUSG00000034275"
"1098","ENSMUSG00000030236"
"1099","ENSMUSG00000097998"
"1100","ENSMUSG00000054630"
"1101","ENSMUSG00000028001"
"1102","ENSMUSG00000032083"
"1103","ENSMUSG00000026384"
"1104","ENSMUSG00000030315"
"1105","ENSMUSG00000069206"
"1106","ENSMUSG00000061808"
"1107","ENSMUSG00000112008"
"1108","ENSMUSG00000032757"
"1109","ENSMUSG00000022875"
"1110","ENSMUSG00000059908"
"1111","ENSMUSG00000004328"
"1112","ENSMUSG00000044921"
"1113","ENSMUSG00000021210"
"1114","ENSMUSG00000028996"
"1115","ENSMUSG00000031849"
